GO:0009987	P	0.88	cellular process
GO:0044699	P	0.80	single-organism process
GO:0044763	P	0.66	single-organism cellular process
GO:0065007	P	0.52	biological regulation
GO:0050789	P	0.50	regulation of biological process
GO:0050794	P	0.49	regulation of cellular process
GO:0008152	P	0.48	metabolic process
GO:0071704	P	0.43	organic substance metabolic process
GO:0044238	P	0.41	primary metabolic process
GO:0044237	P	0.41	cellular metabolic process
GO:0016043	P	0.40	cellular component organization
GO:0043170	P	0.34	macromolecule metabolic process
GO:0044260	P	0.31	cellular macromolecule metabolic process
GO:0006996	P	0.30	organelle organization
GO:0006928	P	0.29	movement of cell or subcellular component
GO:0019222	P	0.28	regulation of metabolic process
GO:0080090	P	0.27	regulation of primary metabolic process
GO:0060255	P	0.27	regulation of macromolecule metabolic process
GO:0051234	P	0.27	establishment of localization
GO:0031323	P	0.27	regulation of cellular metabolic process
GO:0007017	P	0.26	microtubule-based process
GO:0006810	P	0.25	transport
GO:0048518	P	0.24	positive regulation of biological process
GO:0032502	P	0.24	developmental process
GO:0022607	P	0.24	cellular component assembly
GO:0006807	P	0.24	nitrogen compound metabolic process
GO:0048522	P	0.23	positive regulation of cellular process
GO:0044767	P	0.23	single-organism developmental process
GO:0019538	P	0.23	protein metabolic process
GO:2000112	P	0.21	regulation of cellular macromolecule biosynthetic process
GO:0051171	P	0.21	regulation of nitrogen compound metabolic process
GO:0044710	P	0.21	single-organism metabolic process
GO:0007018	P	0.21	microtubule-based movement
GO:0048583	P	0.20	regulation of response to stimulus
GO:0044267	P	0.20	cellular protein metabolic process
GO:0034641	P	0.20	cellular nitrogen compound metabolic process
GO:0023051	P	0.20	regulation of signaling
GO:0019219	P	0.20	regulation of nucleobase-containing compound metabolic process
GO:0010646	P	0.20	regulation of cell communication
GO:0048519	P	0.19	negative regulation of biological process
GO:0010468	P	0.19	regulation of gene expression
GO:0009966	P	0.19	regulation of signal transduction
GO:0006464	P	0.19	cellular protein modification process
GO:1902589	P	0.18	single-organism organelle organization
GO:0048523	P	0.18	negative regulation of cellular process
GO:0006796	P	0.18	phosphate-containing compound metabolic process
GO:0006139	P	0.18	nucleobase-containing compound metabolic process
GO:0050896	P	0.17	response to stimulus
GO:0007010	P	0.17	cytoskeleton organization
GO:0051252	P	0.16	regulation of RNA metabolic process
GO:0051128	P	0.16	regulation of cellular component organization
GO:0048869	P	0.16	cellular developmental process
GO:0048856	P	0.16	anatomical structure development
GO:0044281	P	0.16	small molecule metabolic process
GO:0043933	P	0.16	macromolecular complex subunit organization
GO:0031325	P	0.16	positive regulation of cellular metabolic process
GO:0010604	P	0.16	positive regulation of macromolecule metabolic process
GO:0032501	P	0.15	multicellular organismal process
GO:0007165	P	0.15	signal transduction
GO:0007154	P	0.15	cell communication
GO:0006355	P	0.15	regulation of transcription, DNA-templated
GO:0065008	P	0.14	regulation of biological quality
GO:0045184	P	0.14	establishment of protein localization
GO:0030029	P	0.14	actin filament-based process
GO:0022402	P	0.14	cell cycle process
GO:0016310	P	0.14	phosphorylation
GO:0090304	P	0.13	nucleic acid metabolic process
GO:0065009	P	0.13	regulation of molecular function
GO:0065003	P	0.13	macromolecular complex assembly
GO:0051716	P	0.13	cellular response to stimulus
GO:0030036	P	0.13	actin cytoskeleton organization
GO:0009653	P	0.13	anatomical structure morphogenesis
GO:1901564	P	0.12	organonitrogen compound metabolic process
GO:0051649	P	0.12	establishment of localization in cell
GO:0031032	P	0.12	actomyosin structure organization
GO:0022610	P	0.12	biological adhesion
GO:0022414	P	0.12	reproductive process
GO:0016192	P	0.12	vesicle-mediated transport
GO:0008104	P	0.12	protein localization
GO:0006950	P	0.12	response to stress
GO:1902578	P	0.11	single-organism localization
GO:1901576	P	0.11	organic substance biosynthetic process
GO:0061572	P	0.11	actin filament bundle organization
GO:0051641	P	0.11	cellular localization
GO:0050793	P	0.11	regulation of developmental process
GO:0050790	P	0.11	regulation of catalytic activity
GO:0045935	P	0.11	positive regulation of nucleobase-containing compound metabolic process
GO:0044249	P	0.11	cellular biosynthetic process
GO:0033043	P	0.11	regulation of organelle organization
GO:0032879	P	0.11	regulation of localization
GO:0032268	P	0.11	regulation of cellular protein metabolic process
GO:0031324	P	0.11	negative regulation of cellular metabolic process
GO:0010605	P	0.11	negative regulation of macromolecule metabolic process
GO:0007267	P	0.11	cell-cell signaling
GO:0007155	P	0.11	cell adhesion
